source_file,plot_nr,n_trees_gt,shannon_index,Species,Nr_of_trees_field,Conifer,Broadleaved,Broadleaved_prop,dbh_mean,dbh_sd,dbh_median,dbh_p10,dbh_p90,h_mean,h_sd,h_median,h_p10,h_p90,dbh_nn,h_nn,clarkevans,complexity_score,aboveground_points,unlabeled_points_aboveground,tree_points_aboveground,treex_mean_iou,treex_mean_precision,treex_mean_recall,treex_detection_rate,RayExtract_mean_iou,RayExtract_mean_precision,RayExtract_mean_recall,RayExtract_detection_rate,TreeLearn_mean_iou,TreeLearn_mean_precision,TreeLearn_mean_recall,TreeLearn_detection_rate,TreeAIBox_mean_iou,TreeAIBox_mean_precision,TreeAIBox_mean_recall,TreeAIBox_detection_rate,SegmentAnyTree_mean_iou,SegmentAnyTree_mean_precision,SegmentAnyTree_mean_recall,SegmentAnyTree_detection_rate,ForestFormer3D_mean_iou,ForestFormer3D_mean_precision,ForestFormer3D_mean_recall,ForestFormer3D_detection_rate,avg_mean_iou,std_mean_iou,avg_mean_precision,std_mean_precision,avg_mean_recall,std_mean_recall,avg_detection_rate,std_detection_rate
Rem_Katrynka_2016_4701305.laz,4701305,36,0.163023629494366,2,29,29,0,0,254.4137931,160.2454629,224,76.6,511.8,21.67241379,10.83786011,22.6,6.88,34.22,73,5.4,0.927226979,-0.163999612,4090112,680820,3409292,0.608059499851539,0.737832098241202,0.80290975531405,0.972222222222222,0.487109398892804,0.842091626356522,0.562435451344009,1,0.638122395846797,0.728781527920513,0.848166242949409,1,0.691335751416191,0.737483233281988,0.926407777589594,0.972222222222222,0.735614842602891,0.82031945790353,0.890643755907628,0.944444444444444,0.677788609103496,0.777794651276245,0.823142095125035,1,0.639671749618953,0.0791666457981213,0.774050432496667,0.0437467093322766,0.808950846371621,0.117626127905554,0.981481481481482,0.0207043331249981
Rem_Katrynka_2016_4902605.laz,4902605,11,0.655481773901393,2,11,11,0,0,316.5454545,114.4074855,310,213,427,24.34545455,8.063915133,28,14.2,31,414,28.4,1.040801891,0.031482777,5330379,401948,4928431,0.74840331980354,0.787509440287154,0.937051570679262,0.727272727272727,0.464215550256176,0.800466442481327,0.569154703081769,1,0.762001500031855,0.7935914095142,0.959947567907266,0.909090909090909,0.769914705074663,0.790774817087262,0.972650592714484,1,0.898019305977712,0.928113421238794,0.967224165383288,1,0.930040087798785,0.943190256919037,0.984398648282905,1,0.762099078157122,0.150367192004251,0.840607631254629,0.0674598964369373,0.898404541341496,0.147947173126058,0.939393939393939,0.100503781525921
Rem_Katrynka_2016_5002905.laz,5002905,29,0.956122338098301,4,28,20,8,0.285714286,250.1785714,124.3614962,267.5,91.5,398.8,18.86785714,7.91754047,22.7,8.11,26.7,151,11.7,0.941455507,0.327966236,1653355,170844,1482511,0.68555406313435,0.738901670933357,0.88367977265626,1,0.604168879410688,0.839330416614467,0.673041595372696,1,0.777496289591645,0.829478104174668,0.915834552714714,0.896551724137931,0.70952890488178,0.778369873908604,0.886365536175221,1,0.816356574835704,0.857173456579756,0.941293036391769,1,0.765191705910233,0.79696629398068,0.915938019413522,1,0.726382736294067,0.0696434754958629,0.806703302698589,0.040052279113972,0.869358752120697,0.0899434246277986,0.982758620689655,0.0385528961637895
Rem_Katrynka_2016_5101105.laz,5101105,46,1.01004484210167,4,43,36,7,0.162790698,234.0697674,114.6504824,239,88.2,388.4,22.28604651,9.790947748,21,9.22,34.32,396,34.4,1.007973426,0.864658835,1855017,51092,1803925,0.559813832316744,0.684867747612393,0.765277050054427,0.978260869565217,0.4539358942393,0.771778727226458,0.550113601781464,0.956521739130435,0.589024147051692,0.684071793677503,0.785629865983951,0.934782608695652,0.674300171376698,0.739268963607301,0.870133355942401,0.978260869565217,0.704767687461595,0.761190761539013,0.882901921674107,0.956521739130435,0.741333080138591,0.784316663379306,0.8885831951282,0.978260869565217,0.62052913543077,0.0974792895504748,0.737582442840329,0.0399080170852926,0.790439831760758,0.117576509708036,0.963768115942029,0.0162033911413028
Rem_Katrynka_2016_5201205.laz,5201205,27,1.19729701543428,6,31,14,17,0.548387097,261.9677419,174.8834819,190,87,525,19.72580645,9.94266791,20.3,7,30.2,554,30.2,0.887320798,1.322498576,2020657,291900,1728757,0.462648907909133,0.641899901006347,0.692604603719196,0.851851851851852,0.391173769112588,0.671102038086297,0.514926305115938,0.962962962962963,0.510803255447561,0.68833689384763,0.639149016230871,0.888888888888889,0.543676169753757,0.72721947848301,0.706541429276415,0.925925925925926,0.494945696666774,0.652553238910491,0.670549642585161,0.888888888888889,0.547899766072357,0.689264702034181,0.699888869690712,0.962962962962963,0.491857927493695,0.0535175115358645,0.678396042061326,0.0278498878766461,0.653943311103049,0.0660714528569162,0.91358024691358,0.040945985066116
Rem_Katrynka_2016_5401105.laz,5401105,7,0.500402423538188,3,35,11,24,0.685714286,225.1142857,82.51693995,213,113,334,21.89428571,5.236014585,23.6,13.4,26.8,256,25.2,0.821962617,0.59135078,2564302,893946,1670356,0.51278380252693,0.629463248336264,0.824787265740454,0.857142857142857,0.553775314182427,0.741581765014744,0.68478177765448,1,0.443126973764901,0.581739545291,0.635016717476333,0.714285714285714,0.716535405344969,0.739532854651488,0.960733570175686,1,0.679317802763377,0.72500593585792,0.868397560402028,1,0.717666534719114,0.752359302448143,0.936490000531376,1,0.60386763888362,0.106442479916369,0.694947108599926,0.0651491383594455,0.818367815330059,0.121262729964779,0.928571428571429,0.109108945117996
Rem_Katrynka_2016_5501805.laz,5501805,29,0,3,42,39,3,0.071428571,233.7857143,136.2452122,164.5,86.4,381.4,20.15,10.04150533,17,8.47,31.19,141,3.5,1.147087573,0.035068011,3081450,658113,2423337,0.809762423733888,0.855731021143898,0.939182298843768,0.96551724137931,0.707623091584162,0.89624604824662,0.772710637475296,1,0.665487749809541,0.751081640435254,0.817065024533041,1,0.838421625328728,0.86288365638133,0.965944142696276,1,0.897745377052791,0.914796687122499,0.980140997975053,0.96551724137931,0.896501478218003,0.93330204139698,0.957898768084716,0.96551724137931,0.802590290954519,0.088529657234085,0.869006849121097,0.0592911614048213,0.905490311601358,0.080165100718834,0.982758620689655,0.0172413793103448
Rem_Katrynka_2016_5601205.laz,5601205,34,0.905114058390408,3,18,0,18,1,319.3333333,131.4247716,253.5,204.4,519.6,25.91666667,6.03102274,25.25,18.52,33.03,203,16,1.127676363,0.284789466,2328854,785787,1543067,0.552099035725553,0.679607049084968,0.784885209354528,1,0.427972854156547,0.760153583487561,0.539992568050075,1,0.617631841445951,0.735942114785599,0.791339736636084,0.941176470588235,0.609116848944745,0.77722638099268,0.757933773086037,1,0.731219799318495,0.785077511196426,0.862738612822009,1,0.768221124152738,0.83324613109009,0.907567259686226,1,0.617710250624005,0.112484743064952,0.761875461772887,0.0471015805363132,0.774076193272493,0.116298090796542,0.990196078431373,0.0219222350735274
Rem_Katrynka_2016_5801105.laz,5801105,42,0.930345229978047,1,73,73,0,0,183.5205479,44.75368066,184,134.4,238.2,21.06164384,1.604302387,21.2,19.26,22.98,193,21,1.22289043,0.144582768,2145379,337565,1807814,0.713134119785198,0.763359630898641,0.907569225160577,0.952380952380952,0.638677721647104,0.820504610809487,0.757336508272564,0.952380952380952,0.765933485872908,0.793494999709426,0.950352662367571,0.833333333333333,0.753114935191463,0.798251614181172,0.92526694688449,0.952380952380952,0.797784288366826,0.816179131425941,0.974081102140083,0.904761904761905,0.77034268674216,0.810876922544995,0.897051452993645,0.976190476190476,0.73983120626761,0.0517881236349661,0.800444484928277,0.0190928168461472,0.901942982969822,0.0695916982364203,0.928571428571429,0.0476190476190476
Rem_Katrynka_2016_5801605.laz,5801605,88,0,7,34,4,30,0.882352941,175.9117647,85.19367157,171,80.3,292,16.84411765,6.669841267,14.95,9.43,25.2,285,24.2,0.857443158,1.078592624,2152945,1151848,1001097,0.769709057283176,0.848578712701134,0.905820847501036,0.988636363636364,0.710066914690211,0.892157174179543,0.781035700658167,1,0.735504325733052,0.799088461341237,0.877457393651174,1,0.835674535222052,0.873957858800116,0.953609728924061,1,0.826056356226229,0.855144237052731,0.940859776853178,0.909090909090909,0.850829479458449,0.892869052598538,0.939053104622142,0.943181818181818,0.787973444768861,0.0529663525330133,0.86029924944555,0.0320753871631095,0.899639425368293,0.0588252286871349,0.973484848484848,0.0351273427859686
Rem_Katrynka_2016_5902605.laz,5902605,17,0.244930026794635,1,30,0,30,1,211.6333333,98.5902294,218,92.8,325.2,19.42333333,6.953723058,22.75,9.63,26.51,227,24,0.808544859,0.48927336,1841076,174583,1666493,0.715524314951867,0.758824563970921,0.929102638550037,0.941176470588235,0.715358742884086,0.88229495371766,0.79401115608667,1,0.881884835531582,0.901374203786253,0.976763169938065,1,0.867436114291766,0.888092944783251,0.976689586694979,1,0.885585934398834,0.922446821560154,0.959491554885041,1,0.926968776146645,0.953123335201627,0.971228467903882,1,0.83212645303413,0.0844653853629733,0.884359470503311,0.0608903801451407,0.934547762343112,0.0649434728772164,0.990196078431373,0.0219222350735274
Rem_Katrynka_2016_6102605.laz,6102605,52,0,4,21,12,9,0.428571429,251.9047619,158.1669702,205,88,497,20.63333333,8.685236516,20.2,8.3,31,120,8.3,0.753229918,0.206405499,1642515,246558,1395957,0.827586280262576,0.879980732366449,0.936481328473853,0.980769230769231,0.726708385715489,0.923912248775081,0.783271087063465,1,0.831221060493036,0.869597477813439,0.947437461472746,0.980769230769231,0.825966800146527,0.870215229593333,0.947127259757149,1,0.846947605841246,0.892203883856125,0.949376652854422,0.980769230769231,0.849886580661106,0.891926231643396,0.933754418946017,1,0.818052785519996,0.0418708791910927,0.88797263400797,0.0184482726730482,0.916241368094608,0.0597530197643326,0.990384615384615,0.00961538461538464
Rem_Katrynka_2016_6302005.laz,6302005,34,0.154076103671029,4,27,24,3,0.111111111,278.5185185,144.6495421,338,76.6,406.4,19.84074074,8.373229285,23.2,7.02,27.86,441,28.5,1.08254469,0.52194835,3868130,686955,3181175,0.852883120778604,0.873609476384751,0.975392352374231,0.970588235294118,0.791814255099296,0.923189302814833,0.847953205023582,1,0.823020209251974,0.890424115663373,0.913761106408105,0.941176470588235,0.866870756849471,0.90527724030659,0.956506681632226,1,0.899044008088704,0.904743848032373,0.99258436536964,0.882352941176471,0.887652332204718,0.928858375407626,0.95715562860798,0.970588235294118,0.853547447045461,0.0368644621263088,0.904350393101591,0.0186882526929732,0.940558889902627,0.0478604535327624,0.96078431372549,0.0404226041727222
Rem_Milicz_2015_1707601.laz,1707601,32,0.529643502540352,4,30,23,7,0.233333333,254.6666667,60.64727491,257.5,195.7,335.3,23.65,4.04796671,24.35,20.18,27.3,222,24.7,1.12837843,0.440472974,2413443,271014,2142429,0.686181618776946,0.815533247593267,0.836528729834328,0.9375,0.699536161198266,0.84043078952274,0.817053567826967,0.96875,0.818461462238854,0.86448361034778,0.939141542406156,0.96875,0.823948041422111,0.865406668587452,0.946906880081849,0.96875,0.783930850864482,0.842719191904843,0.928186080321797,0.96875,0.821249666136747,0.888905966732674,0.921462690251539,0.96875,0.772217966772901,0.0577936829455175,0.85291324578146,0.0232466113097457,0.898213248453773,0.0514408653987564,0.963541666666667,0.0116461873828114
Rem_Milicz_2015_2006301.laz,2006301,20,0,1,19,19,0,0,380.3157895,59.41759245,356,321.6,431.2,32.19473684,3.520017943,33.3,29.18,35.16,347,34.5,1.06710266,-0.042592609,2463466,1325352,1138114,0.671888880746872,0.763247097330737,0.861003877126357,1,0.742657944490136,0.906086811385228,0.809713327758685,1,0.782031262768537,0.801210801260804,0.974287358117211,1,0.750960333534143,0.789476123759249,0.949951082667975,1,0.740210152807389,0.799749800684059,0.886365931262961,1,0.821678865643915,0.844860788522335,0.967719025953947,0.9,0.751571239998499,0.0454625576388343,0.817438570490402,0.0463776812654825,0.908173433814523,0.0606314373955182,0.983333333333333,0.0372677996249965
Rem_Milicz_2015_2105901.laz,2105901,22,0,2,21,21,0,0,319.1904762,87.53377579,314,255,424,27.22380952,5.560207259,28.2,23.8,32,409,28.2,1.227144998,-0.108540971,3101464,416037,2685427,0.779763899223561,0.832170170823363,0.935021562341171,0.954545454545455,0,0,0,0,0.759518131447708,0.812381501353453,0.930285764719841,1,0.783606608032602,0.822127303851954,0.951937863593232,1,0.801251907420736,0.845643916245689,0.942205758857721,0.954545454545455,0.679404883189984,0.799883006191208,0.78361626149753,0.909090909090909,0.760709085862918,0.0427618862032294,0.822441179693133,0.015768240802473,0.908613442201899,0.0629234817597553,0.963636363636364,0.0340150671524904
Rem_Milicz_2015_2204901.laz,2204901,38,0,1,33,33,0,0,263.3939394,43.44172778,261,216.4,288.8,22.35454545,1.389489769,22.4,20.38,24.08,288,21.4,1.328293623,-0.360901527,2621953,520498,2101455,0.833820162435561,0.902086151954284,0.922897396461688,0.973684210526316,0.84053757466736,0.935611300772937,0.897911350073382,1,0.890219196588196,0.916756010759084,0.970401795953264,1,0.887409613115256,0.906707784344465,0.976934222099884,1,0.92801979775218,0.950985408180035,0.97539080749635,1,0.902224308458989,0.925303983770432,0.948507343840435,1,0.880371775502923,0.0332871003957271,0.922908439963539,0.0167794455244498,0.948673819320834,0.0295122369098589,0.995614035087719,0.00980731569078854
Rem_Milicz_2015_2303101.laz,2303101,47,0.784914154937802,5,66,50,16,0.242424242,183.969697,66.91877274,193,92.5,265.5,17.1,4.966131446,19.45,8.1,21.5,243,20.3,1.172041324,0.808085484,3275812,557260,2718552,0.654805216439601,0.755667586896526,0.811931035759112,0.957446808510638,0.454205457365063,0.68686709860621,0.651547757506101,0.851063829787234,0.737139009918498,0.805361319903287,0.855056883982894,1,0.725150923445999,0.781544152242422,0.909200081756843,1,0.698362019025406,0.796440040420389,0.822585411817725,1,0.754402288272658,0.838548328520331,0.864475861999364,0.978723404255319,0.670677485744537,0.101876423143847,0.777404754431527,0.0475555017970804,0.819132838803673,0.0812477494342384,0.964539007092199,0.0530731544223254
Rem_Milicz_2015_2406101.laz,2406101,43,0,1,29,29,0,0,235.7586207,42.22190966,236,187.8,280.2,23.12413793,1.150358693,23.1,22.28,24.52,260,23.1,1.12312333,-0.367995349,2581244,181515,2399729,0.748265987034348,0.817202220477384,0.906202209861417,0.976744186046512,0.708052089172514,0.841509593273681,0.827572086127672,1,0.786640093119983,0.832509008126018,0.942360876550266,1,0.795358175576641,0.827886985892896,0.958679106358057,1,0.849009730528079,0.885606174788342,0.954071467599812,1,0.841276394295559,0.881835980365858,0.94997089076699,0.976744186046512,0.788100411621187,0.0493067832383062,0.84775832715403,0.0264382307894339,0.923142772877369,0.0460601733494214,0.992248062015504,0.0109628958323496
Rem_Milicz_2015_2506201.laz,2506201,36,0,1,32,32,0,0,251.8125,42.49663175,239,207.1,326.9,24.134375,1.532783547,23.9,22.23,26.29,289,25.5,1.162660361,-0.294670817,2569456,274087,2295369,0.792535882198565,0.892499867760356,0.893361258046913,1,0.773737647073771,0.914983986785094,0.820164418506471,1,0.909758309436789,0.926366074455485,0.981207227077767,1,0.920745402142081,0.937787421585476,0.981587891208904,1,0.949731953067945,0.970966253150221,0.977493802805288,1,0.947188339872876,0.968887809391229,0.977066694775399,0.972222222222222,0.882282922298671,0.0716856008515307,0.935248568854644,0.0280796506595048,0.938480215403457,0.0615483464989869,0.99537037037037,0.010352166562499
Rem_Milicz_2015_2604401.laz,2604401,32,0,1,21,21,0,0,316.6666667,57.39192742,307,243,393,27.32857143,1.634057177,27.7,24.9,29,270,27.7,1.281992894,-0.159541347,2868169,390900,2477269,0.829984309403542,0.87706131891084,0.937172325709262,0.84375,0.702616604218096,0.872548803102903,0.757282685409755,1,0.82006440532439,0.850848171627644,0.923757208033915,0.90625,0.785268287784739,0.885470545036844,0.895944846269944,0.96875,0.860477007863438,0.911413311735394,0.935395266394511,0.96875,0.84401101171275,0.889596642544006,0.902423665423675,0.96875,0.807070271051159,0.0521163658331207,0.881156465492938,0.0183247527035557,0.891995999540177,0.062189465593575,0.942708333333333,0.052343102193338
Rem_Milicz_2015_2606301.laz,2606301,25,0.191444081957717,2,22,20,2,0.090909091,331.8181818,103.2434185,320.5,254.1,461.1,27.59545455,6.103822165,29.6,25.46,31.2,262,26.9,1.147279079,0.108543378,3246651,660757,2585894,0.800952526911215,0.829355869788817,0.962552019670568,0.88,0.703580639133886,0.876572613029921,0.770236931779812,1,0.86014386721675,0.868867480526841,0.989451891121904,0.92,0.776091871917751,0.819328155664122,0.911747491035952,1,0.793317772578459,0.871931479168835,0.864549416016728,1,0.905915797953785,0.928851877961914,0.967282093721617,0.96,0.806667079285308,0.0638782599322735,0.865817912690075,0.0356520172342738,0.910969973891097,0.0752245920416549,0.96,0.0461880215351701
Rem_Milicz_2015_2705901.laz,2705901,34,0,1,27,27,0,0,299.3703704,40.97855738,293,256.4,353.4,23.7037037,0.824845665,23.7,22.5,24.84,368,25.2,1.137421437,-0.349588263,2121105,485191,1635914,0.731026950436323,0.835349023588322,0.867954480561263,0.970588235294118,0.706204155824887,0.864525353588372,0.814689741373293,1,0.846753664325616,0.888332526550177,0.947995823932453,1,0.847121738842011,0.888374410502658,0.950990284544056,1,0.880023186377556,0.911937759805204,0.962178093248274,1,0.836805492424953,0.880888678892371,0.924988296087759,1,0.807989198038558,0.0649829416960933,0.878234625487851,0.0237165451903567,0.91146611995785,0.0530880754908399,0.995098039215686,0.0109611175367637
Rem_Milicz_2015_2804101.laz,2804101,110,0,1,89,89,0,0,154.505618,44.73282392,151,102.6,207,18.37078652,1.684164363,18.7,16.32,20.32,196,19.8,1.232074112,0.265474563,2975698,938519,2037179,0.797236933928843,0.870212773271916,0.914452011032186,0.963636363636364,0.73426248443978,0.859279827941093,0.845964755954911,0.972727272727273,0.717554135279421,0.798934343513037,0.861262583728035,0.972727272727273,0.834755865959593,0.88072858913436,0.943475672027743,0.972727272727273,0.789589595756321,0.835747695861724,0.933944790360116,0.845454545454545,0.800742790454994,0.85749243043042,0.917978165171182,0.927272727272727,0.779023634303159,0.0404211723839543,0.850399276692092,0.0267859634520722,0.902846329712362,0.0363919481893631,0.942424242424242,0.0462555682499205
Rem_Milicz_2015_2805201.laz,2805201,56,0,1,50,50,0,0,196.26,31.44467769,192,160.9,236.3,18.458,0.953637504,18.5,17.3,19.7,202,18.5,1.116988562,-0.297220275,2088135,424948,1663187,0.701387139195119,0.77555943411711,0.887814457128913,0.982142857142857,0.737852348558581,0.804030023654566,0.915123407323014,1,0.747181165859334,0.782247052855694,0.943928960837254,1,0.754397603907403,0.793253884738264,0.948290716722701,1,0.762151480746641,0.793516027362919,0.956530179435275,0.982142857142857,0.746804280692207,0.777819212503932,0.921828887829215,0.982142857142857,0.741629003159881,0.019474299280772,0.787737605872081,0.0100506295937036,0.928919434879395,0.023427587279165,0.991071428571429,0.00892857142857145
Rem_Milicz_2015_2806501.laz,2806501,39,0.759547391474863,3,33,30,3,0.090909091,248.8484848,40.74702536,253,195,285.8,23.86363636,1.523322475,24.1,22.4,25.2,275,26.3,1.228628614,-0.024741668,2325062,673403,1651659,0.754938553017508,0.842675074905487,0.893585689213159,1,0.733793356072245,0.858169181836061,0.843206752487269,1,0.831641801620328,0.861690207041969,0.961787221570464,1,0.810731822163799,0.85128007695225,0.950496817649474,1,0.851010469622483,0.891737057304949,0.950220524898824,1,0.836901594259901,0.89066857884006,0.935536192559412,1,0.803169599459377,0.0436534588677297,0.866036696146796,0.0187596691278455,0.922472199729767,0.0416115553394329,1,0
Rem_Milicz_2015_2905401.laz,2905401,59,0,1,44,44,0,0,202.75,37.34074712,198.5,164,246.7,20.05227273,1.124047635,19.95,18.7,21.41,204,20.9,1.206877046,-0.288842591,2720978,419025,2301953,0.714353273214868,0.818828171136305,0.862900774645918,0.983050847457627,0.700916515619143,0.860993862453451,0.813358560910321,1,0.831815514908624,0.871519497399306,0.949348652224795,1,0.829866102512344,0.871264727221847,0.946664183256603,1,0.841287217110516,0.888167577813068,0.942441355162934,0.966101694915254,0.841799297456041,0.894964488667439,0.921487896791208,1,0.793339653470256,0.0608861834674737,0.867623054115236,0.0245728927127732,0.90603357049863,0.0508928637165325,0.991525423728814,0.0129451290817962
Rem_Milicz_2015_2906401.laz,2906401,42,0,1,35,35,0,0,257.3714286,54.32640227,247,195.6,338.2,22.00571429,1.342066637,22.4,20.42,23.42,238,21.3,1.154718672,-0.314023459,2162277,722305,1439972,0.720637191121557,0.822790084786919,0.869976099138399,0.952380952380952,0.727422761015276,0.852289752629171,0.845735939032178,1,0.819106698020162,0.858727433260573,0.944943111229417,1,0.825542960499185,0.859542870957537,0.957517297460754,1,0.859545627689934,0.903862715498721,0.948408464921483,1,0.862172948637219,0.905436307290387,0.949208200965452,1,0.802404697830556,0.0576770920460276,0.867108194070552,0.0292434932682822,0.919298185457947,0.04416720585142,0.992063492063492,0.0177465712499984
Rem_Milicz_2015_3103901.laz,3103901,58,1.18723281561774,4,40,8,32,0.8,165.85,43.49155533,162,119.5,224.5,17.6775,2.42872632,18,15.64,19.91,133,17.4,1.157818957,0.431999782,2760633,120903,2639730,0.620879363552637,0.71254968863254,0.859323657068624,0.896551724137931,0.612143743465046,0.744355067809523,0.806357043717359,1,0.671909465778882,0.721151071393645,0.90256959780277,0.96551724137931,0.688442943392437,0.743921348332704,0.914505456009777,1,0.672120211679812,0.733844940421942,0.8955567980081,0.913793103448276,0.694284070998979,0.758174607208538,0.891847127804223,0.982758620689655,0.659963299811299,0.0318689265156338,0.735666120633149,0.0152678929759231,0.878359946735142,0.0363250124103883,0.959770114942529,0.0406383207578476
Rem_Milicz_2015_3204501.laz,3204501,91,0.0766488007761842,2,68,67,1,0.014705882,185.6470588,43.16534151,189.5,132.1,243.2,19.90882353,2.2511513,20.45,17.38,22.03,136,15,1.250603542,0.093565105,2502863,529098,1973765,0.791224023072206,0.876129910837417,0.897865724055169,0.934065934065934,0.687659811414405,0.860296404118785,0.791522570662527,0.967032967032967,0.824690260183553,0.886884732894758,0.927407518452438,0.989010989010989,0.850225794482871,0.899917285853192,0.942812431865206,0.989010989010989,0.807029351019355,0.854433337477726,0.915876137321865,0.912087912087912,0.850017672511067,0.916976143690887,0.917087269601192,1,0.801807818780576,0.0553189919294882,0.882439635812128,0.0217274235355866,0.898761941993066,0.04981769095466,0.965201465201465,0.0319858043893278
Rem_Milicz_2015_3404601.laz,3404601,37,0,1,32,32,0,0,259.6875,48.14054525,255,203.5,333.2,22.621875,1.326585327,22.55,20.9,24,233,23.3,1.363381849,-0.320490256,2805387,517281,2288106,0.768445208535406,0.837032901127729,0.906859684794754,0.972972972972973,0.733275154926897,0.83520826296471,0.844399537712344,1,0.884522262715458,0.906495961713575,0.975175065601086,1,0.866337716805186,0.879788763428197,0.984370896772151,1,0.913233312199271,0.935113076082384,0.975999629618823,1,0.904050401823439,0.932336061949188,0.968706347618713,1,0.844977342834276,0.0689240116366256,0.887662504544297,0.0407814961725254,0.942585193686312,0.050865376190238,0.995495495495495,0.0100723782770261
Rem_Milicz_2015_3601901.laz,3601901,42,0,1,8,8,0,0,419,71.99007868,418.5,342.2,494.7,27.1625,1.062258376,27.1,26.09,28.49,356,25.6,0.804386347,-0.174911031,1019353,92343,927010,0.531417912439013,0.619265428885117,0.77446569551147,0.619047619047619,0.619863134818562,0.823862573448585,0.739540287005194,1,0.665849061596895,0.781198084362341,0.735373520272467,0.333333333333333,0.523152963467267,0.857982415711768,0.578799621091805,0.452380952380952,0.663837575927428,0.741630742396203,0.864892549189138,0.69047619047619,0.666897836872087,0.77200675149334,0.790619509944851,0.785714285714286,0.611836414186875,0.0619805954442372,0.765990999382892,0.0754992269589731,0.747281863835821,0.0866385137245743,0.646825396825397,0.21709649788238
Rem_Milicz_2015_3605501.laz,3605501,7,0,1,6,0,6,1,454.1666667,56.17621086,439,404.5,519,37.26666667,2.155612829,37.95,34.6,39.25,547,39.5,1.196340252,0.498060036,2341521,437556,1903965,0.68880797488343,0.86013003927635,0.804682199930046,0.857142857142857,0.451707930558443,0.963476862717855,0.455426366013826,1,0.816258418519761,0.852146345046472,0.947530866923202,1,0.781589888668626,0.835742017721807,0.920141115005641,1,0.578186463489615,0.816445941164498,0.704638636619747,1,0.673371399988364,0.861673802117009,0.77935276770892,0.714285714285714,0.664987012684707,0.122569237110267,0.864935834673998,0.0467461058974979,0.768628658700231,0.162566544293855,0.928571428571429,0.109108945117996
Rem_Milicz_2015_3804301.laz,3804301,33,0.668017818660753,3,22,17,5,0.227272727,261.9090909,102.4262378,258.5,104.5,379.3,24.75909091,7.967771935,27.95,10.64,30.16,355,28.6,1.045645493,0.302206215,2086900,193236,1893664,0.663998283961087,0.745466804168369,0.845503767148128,0.909090909090909,0.61057997923104,0.782719803772279,0.749152941491035,1,0.726536006961193,0.845233169500644,0.845632935029793,0.878787878787879,0.670346787895748,0.811005984117285,0.818948777338094,0.878787878787879,0.754772911657353,0.834304905543356,0.901832021118877,1,0.722115398413437,0.823719029289675,0.854886154205663,1,0.69139156135331,0.0481664954929223,0.807074949398601,0.0338593546393753,0.835992766055265,0.0460195833396248,0.944444444444444,0.0564663630681765
Rem_Milicz_2015_3805501.laz,3805501,11,0.89794572485678,3,14,7,7,0.5,367.2142857,198.0295932,431,84.7,559.4,27.95714286,12.44796643,34.65,8.91,37.06,487,36.5,1.099661674,0.61601203,2433301,631883,1801418,0.638200388950363,0.755678262145818,0.849165124194718,0.545454545454545,0.408042113394986,0.741480531067263,0.588328746695507,1,0.602205873518169,0.681238094327582,0.858361811096497,1,0.605467692912574,0.664763862880715,0.901908081514136,0.909090909090909,0.613546812072903,0.742762508504085,0.749735048184304,1,0.673302784194615,0.812752776648857,0.828098958712454,1,0.590127610840602,0.0849645920087892,0.73311267259572,0.0489513773278328,0.795932961732936,0.103465098016268,0.909090909090909,0.165976532577323
Rem_Milicz_2015_3806801.laz,3806801,35,0.677494404448707,2,37,37,0,0,246.7297297,95.21019105,242,111,351.2,22.12702703,6.819891195,24.6,10.56,28.4,235,24.8,1.173730441,0.142343466,3010313,326105,2684208,0.731118712244229,0.814840385163237,0.861540465615644,1,0.697148695400544,0.896148599465316,0.771536405927549,1,0.810227360431382,0.884304919294787,0.901419768458037,1,0.849573269571869,0.885972287928552,0.955201012529417,1,0.85037396675162,0.916793738795451,0.923192019670241,1,0.882474730607698,0.924060429104748,0.95385619385355,1,0.803486122501224,0.0672703872848055,0.887020059958682,0.0354968693457706,0.894457644342407,0.0636202948085812,1,0
Rem_Milicz_2015_3902101.laz,3902101,21,0,1,22,22,0,0,270.1818182,43.88907703,266,223.2,325.8,23.62272727,1.135543427,23.65,22.83,25.05,265,22.2,1.152685132,-0.443263929,2194288,608054,1586234,0.747950771339777,0.86766974332491,0.857691837983574,1,0.618686542247875,0.863609392216629,0.704995493918543,1,0.825636298916554,0.874380043169672,0.941882444068943,1,0.654114816242739,0.681797763170433,0.886403491205145,0.952380952380952,0.787652243172194,0.841625544834457,0.88689243498877,1,0.811305078769887,0.871439600009583,0.922665276586154,1,0.740890958448171,0.0783585753377822,0.833420347787614,0.0686346524578846,0.866755163125188,0.0772549352125064,0.992063492063492,0.0177465712499984
Rem_Milicz_2015_4001301.laz,4001301,33,1.35084635735713,6,34,0,34,1,240.0882353,175.3174381,185,97.1,487.6,17.62941176,7.266758246,16.4,10.62,30.06,468,33.5,0.921939413,1.303787339,3837531,390440,3447091,0.523018235068805,0.603858906289767,0.806390246620846,0.909090909090909,0.435550447316622,0.574266116752147,0.732919297193723,1,0.448789890848065,0.572467284142187,0.73418947035302,1,0.391099535286658,0.481174065841527,0.743979483399112,0.96969696969697,0.367338205070238,0.412923081042444,0.700638530468596,0.909090909090909,0.416272616906835,0.506368687528243,0.708232328633891,0.96969696969697,0.430344821749537,0.0494363797418773,0.525176356932719,0.065482704951492,0.737724892778198,0.0342414302952393,0.95959595959596,0.0377945190583227
